x1,x2,classe
20.185377524551285,11.42395348260909,2
18.48281906183932,10.450364337842275,2
21.80344281846491,9.830064626798757,2
18.60156056212262,10.133768415636558,2
6.954291635019561,1.5528033326648982,1
8.305721137930423,4.465193935070697,1
7.255839548519816,0.8918602092231562,1
7.560748138577525,1.5272306968778087,1
19.343073076654488,9.032697681153415,2
18.916534207583556,8.946524443380143,2
7.803969599411374,6.766488448738687,1
8.305054953647907,0.09789064238243572,1
8.66675776292189,-1.3532037493922422,1
19.311893209075038,9.76504367562505,2
8.419632797527704,4.4543003578365585,1
20.381604038631348,11.13023736655566,2
7.976927618553694,0.7099272430665282,1
6.812276146634902,3.04553376237386,1
21.432960277824172,8.111184088542933,2
8.61525165444951,1.1084198843906332,1
20.685241279443964,9.735100478291102,2
8.8646711122173,3.6013424890029837,1
20.761264199900406,9.323047139305592,2
8.445315451177466,2.8457234083841145,1
7.073174130736365,2.5574732199881143,1
9.320274836439067,-0.1384836225750279,1
9.695324105027918,8.42787811391904,1
8.136411981983532,1.7817608798746503,1
6.2860773093078075,0.46544871748500904,1
6.347697116518672,-0.21542333782077794,1
18.31774554730403,8.993304889832688,2
20.148940476022712,11.120152673847063,2
20.897521588974293,13.041427732382884,2
21.236682818926425,10.667790460487725,2
19.600768739326686,10.5909825495104,2
7.417603133558584,2.523294167515073,1
21.22798773204075,9.732442923722605,2
19.92489837774628,9.680945885081808,2
8.27954083977127,-0.8074467146329969,1
20.305411274432263,8.884220197974189,2
6.95034097299593,2.3698540992606127,1
18.853724686744624,11.920745439640314,2
7.349960670823075,2.5796848850165626,1
7.615945420399353,3.0735197154083194,1
8.386711244258915,4.0564719471466795,1
8.75695156429352,-0.5287122505244306,1
19.67279940076241,10.336949902517356,2
8.444349865092388,-2.877962905061847,1
18.584267750576455,10.194715444611601,2
18.718460203656594,11.248583768927652,2
18.703632645721118,12.356544738561345,2
21.626221778669464,8.310902771130237,2
21.075275516232697,8.915819010990763,2
6.717523384767583,2.2246554921112,1
8.528591408743205,-0.27966424081342556,1
19.776630791360287,10.364023850957054,2
9.31850665793429,0.7397650414462165,1
9.376541267152069,2.6092103065488246,1
20.381817022625437,10.235152603728991,2
18.77563070959087,9.548546046204397,2
20.466756974478155,9.729629930297682,2
20.16451301433188,10.483084207863648,2
9.775039856862795,0.6290051849696621,1
7.756495624011806,4.6918898402866525,1
20.28315472289716,8.96447601709981,2
19.117267751942002,10.174310786471144,2
8.687706477551309,2.766626958235161,1
7.742050442280324,0.9697899033975619,1
7.884074715883504,-0.02609641632303994,1
7.663601977766497,2.718602120843651,1
8.172066920277768,0.8123254457116871,1
20.639328219843218,10.739492589932095,2
20.85275292242307,11.290287291435298,2
21.288558015576825,10.54036010506669,2
20.904682889649283,10.564489642048585,2
9.231677638058239,1.9980301294444982,1
17.760084761571274,9.72069903828451,2
21.363779951869425,9.754236923843639,2
8.904433590160819,3.3796697696005573,1
8.082414254086377,2.08921318583241,1
20.59874018121295,10.092478850751348,2
6.74696476048082,5.081892399977451,1
17.97608897719392,10.321185052462756,2
21.196206173424002,10.246527676944215,2
8.914304869844763,2.7119653190832853,1
20.595453146090954,9.201812768875111,2
19.700857377928575,9.0266754379445,2
20.91212066904567,9.536787771213548,2
21.355787431487308,9.604352175305547,2
9.67154881426592,2.7743330813537357,1
19.46900339679364,11.222027822700664,2
17.308608160992204,10.816077848644545,2
20.48296332366837,9.852782363162383,2
19.672619455153363,10.86963964300066,2
18.818375594216977,10.275614741432134,2
7.73540990361659,1.6542913902457326,1
17.851034852855136,10.209138201850596,2
21.13497477830505,11.335542975329854,2
6.178509967948482,-0.7709375691706,1
21.32022556035108,10.212825525249174,2
20.672669644872695,9.781600840807311,2
7.817373199459939,0.6225178811483545,1
19.590181475067283,8.908227749787704,2
7.118776413444426,-2.643280103181885,1
7.876585203614837,2.3854988887769317,1
19.915873417015042,10.075228654257826,2
19.863348684361636,8.131227794547462,2
17.89863029277578,9.217447771227036,2
8.381366783260113,3.4112597338784987,1
20.745731081639004,10.919483082101209,2
9.077542582765153,1.039609138761067,1
8.149586796220637,-2.1799240378162485,1
8.707565486486375,0.5197439771307197,1
19.616358931761074,9.944339679336295,2
7.368743430035924,-0.834357799471181,1
19.31807929749087,10.570505596293383,2
19.738625553129488,11.442212128513148,2
9.152787812041936,2.446235368708546,1
21.180762157703096,9.19679107819537,2
6.803622086643173,0.20464351488372623,1
18.670234038146294,8.857761870651824,2
20.42170285844087,10.430111092250296,2
8.108208872045049,0.1044268429359465,1
19.789649499113576,10.979884126282247,2
20.389901259327264,9.73928421642285,2
20.753172012993993,10.49760396656586,2
7.803158431101327,3.437259451764561,1
9.668565967838202,4.549611190287634,1
6.862032845295339,1.5558128114488745,1
18.734175621662406,11.592144790097361,2
19.302906029164028,10.483814546950638,2
19.576520312105693,9.788747957007748,2
7.727370292959419,1.1795678949459119,1
7.914186997850269,5.277061094247171,1
6.6853989467824455,3.526905323979126,1
9.039475208138866,1.552319286151404,1
7.1822746207979735,-0.3676192041481934,1
19.720086775180086,9.800910202497723,2
20.648993465352838,11.934623648903063,2
7.85966239080318,3.4421269387158806,1
8.62528189481283,2.630264958006896,1
8.246059479579042,4.547395401974828,1
21.026989190888376,10.551525651858611,2
7.544070753011866,4.351487854114646,1
7.694071566596396,-0.3812152334340868,1
9.16241159089511,0.15991109828563355,1
19.665159004607172,10.962953626127513,2
20.69004514324373,8.946314680383857,2
7.535661252029415,2.9256733802348895,1
7.178463653624267,2.38039745508693,1
8.288601943417962,3.634948667931405,1
6.391307316812343,1.466890998551143,1
20.828625540080537,11.269991693423416,2
19.967753083397298,10.447565686829277,2
7.104383406146707,0.1430475612194475,1
20.66150413365583,10.237841210066163,2
6.710896710489167,1.5947019502311632,1
6.958525297674267,2.8960321148002706,1
8.20590250581722,2.3368322752499195,1
8.721231318878363,-1.1614362031871739,1
6.498215953486175,1.8924933965655117,1
19.870466565518722,11.647515870833983,2
20.02304435821533,9.661985610152579,2
19.960085416759295,9.50262887810647,2
7.374207442584111,-1.7736023509466512,1
20.665614770905776,12.170651001059387,2
19.904670229574606,9.671224762919719,2
8.457485386809045,-0.5871923701219277,1
9.102893653264987,0.36871180133341297,1
19.42949712115105,9.782560020739016,2
8.11016563554257,3.4923614282138553,1
8.855655556755499,0.22579464778639413,1
7.355857468342154,3.6656201235262795,1
8.859950863612411,-1.1308973632153876,1
20.29528348085595,9.748241080924487,2
21.23502688962263,10.764345158815475,2
9.015921131573956,4.063738157120047,1
8.541747271435101,0.34933320655151334,1
20.054774678883682,11.298765556340836,2
19.20174079741537,9.743747079959531,2
19.40280523940462,10.879520830316224,2
7.042898983529502,-1.3197815145864067,1
8.310437549647869,4.293250669041087,1
18.837665285051994,9.317961146415152,2
21.764965498669557,9.170697645264838,2
8.304884853027572,1.8776148289883363,1
20.452982205886652,10.097494972195875,2
8.634367623757134,2.919267859386549,1
9.534528561922523,4.0548176800514035,1
20.4069099645528,10.057373046883239,2
19.29335131944464,10.197745390734557,2
19.731408361775117,9.318856712107017,2
20.75452499313529,10.347891042186538,2
9.067925458594402,1.8871776929803987,1
21.263710921310384,10.995638515358445,2
8.065975747724288,1.8004604206782115,1
18.47611168768641,9.492906311007454,2
8.434136231276451,4.044613632073303,1
8.08022742811494,3.4401853501492132,1
21.646091622729724,8.238292924097902,2
19.193918788047448,9.356505003278338,2
7.98725958929517,-0.895487838167091,1
20.34401244858912,10.55685442768645,2
19.232094231296657,8.840441470441359,2
6.266661152179628,-0.7153633211822421,1
23.08622015731058,11.30607015042531,2
20.362527634104676,9.125547233522049,2
5.1456082598768305,0.908517483279792,1
19.239557342291253,9.523266084476885,2
6.974967531247651,5.052902223537539,1
21.823427211500153,11.963462240291097,2
8.521081051211402,3.5472701734578163,1
20.830267359797677,8.4682373268133,2
7.453995165162878,2.1566997814783595,1
8.418034982952104,1.2059548563481415,1
20.86332806473166,11.512527243009897,2
8.472051386301485,1.6179993748992652,1
20.604389607450962,10.176205775570212,2
5.537457327057121,0.15850699781464295,1
9.377096718651055,2.3012775096664133,1
21.113031798567878,10.515534879081661,2
21.03404837067421,10.80840273547731,2
9.497526164282556,-0.5072691566747629,1
8.5990369355625,2.1379809030017918,1
20.959425525789076,11.960567985345907,2
22.057539407376183,9.60135662036581,2
9.496451408306363,5.014161784877176,1
7.401336671085344,-0.23581972407487273,1
9.314856707508836,6.259195196468374,1
9.032212132671715,-0.18363907137313085,1
19.287247127696173,9.720449024675567,2
7.571768067254738,0.3020875481291938,1
19.20157680091369,9.698216636644068,2
20.592451946450044,10.551131932021761,2
8.04810752056738,1.5272113718242148,1
8.37021140373006,0.6406995935509439,1
6.852501811973648,0.6586203996992797,1
5.984776664439781,-0.8053859917391564,1
19.249261903528918,9.582843703213186,2
7.803937086713117,3.407443111085603,1
20.216219581650726,10.117638434056396,2
21.045729284920515,10.798139416238179,2
9.308929142347312,3.151808198937667,1
21.58490379540405,10.419253175773216,2
20.51086454123454,10.864438435425214,2
9.134358436533212,0.20390444942829133,1
7.576267681570619,3.1654813181777,1
8.98444061617707,-0.1907711746743379,1
19.30470504863828,9.581596766575323,2
21.115405388127833,11.011078112095559,2
19.174314309772733,10.076946728373997,2
18.951658915630485,10.751419795531747,2
8.238646365887657,0.8916158098267033,1
8.115118980420238,-2.480163509166413,1
7.088543725234417,3.4477102577230525,1
18.46373561241231,11.29133127587115,2
5.471563028624685,3.119306463427872,1
7.994868472806248,-1.7760051035929112,1
20.64129138554381,10.750865290623974,2
18.587958543180168,11.2747797101616,2
21.218358849588622,10.869435361778603,2
6.761859687853578,-0.11187784839018367,1
6.386872132767287,4.279842895361108,1
17.830949947831687,9.793350166724306,2
19.437144779579793,9.627172032559468,2
